A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/3.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/3.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Guangzhou,PM2.5,4/14/2015 18:00,2015,4,14,18,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/14/2015 19:00,2015,4,14,19,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/14/2015 20:00,2015,4,14,20,79,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/14/2015 21:00,2015,4,14,21,95,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/14/2015 22:00,2015,4,14,22,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/14/2015 23:00,2015,4,14,23,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 0:00,2015,4,15,0,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 1:00,2015,4,15,1,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 2:00,2015,4,15,2,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 3:00,2015,4,15,3,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 4:00,2015,4,15,4,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 5:00,2015,4,15,5,72,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 6:00,2015,4,15,6,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 7:00,2015,4,15,7,78,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 8:00,2015,4,15,8,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 9:00,2015,4,15,9,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 10:00,2015,4,15,10,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 11:00,2015,4,15,11,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 12:00,2015,4,15,12,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 13:00,2015,4,15,13,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 14:00,2015,4,15,14,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 15:00,2015,4,15,15,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 16:00,2015,4,15,16,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 17:00,2015,4,15,17,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 18:00,2015,4,15,18,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 19:00,2015,4,15,19,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 20:00,2015,4,15,20,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 21:00,2015,4,15,21,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 22:00,2015,4,15,22,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/15/2015 23:00,2015,4,15,23,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 0:00,2015,4,16,0,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 1:00,2015,4,16,1,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 2:00,2015,4,16,2,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 3:00,2015,4,16,3,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 4:00,2015,4,16,4,71,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 5:00,2015,4,16,5,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 6:00,2015,4,16,6,77,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 7:00,2015,4,16,7,77,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 8:00,2015,4,16,8,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 9:00,2015,4,16,9,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 10:00,2015,4,16,10,73,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 11:00,2015,4,16,11,83,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 12:00,2015,4,16,12,81,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 13:00,2015,4,16,13,78,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 14:00,2015,4,16,14,79,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 15:00,2015,4,16,15,83,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 16:00,2015,4,16,16,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 17:00,2015,4,16,17,73,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 18:00,2015,4,16,18,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 19:00,2015,4,16,19,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 20:00,2015,4,16,20,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 21:00,2015,4,16,21,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 22:00,2015,4,16,22,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/16/2015 23:00,2015,4,16,23,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 0:00,2015,4,17,0,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 1:00,2015,4,17,1,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 2:00,2015,4,17,2,79,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 3:00,2015,4,17,3,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 4:00,2015,4,17,4,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 5:00,2015,4,17,5,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 6:00,2015,4,17,6,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 7:00,2015,4,17,7,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 8:00,2015,4,17,8,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 9:00,2015,4,17,9,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 10:00,2015,4,17,10,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 11:00,2015,4,17,11,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 12:00,2015,4,17,12,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 13:00,2015,4,17,13,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 14:00,2015,4,17,14,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 15:00,2015,4,17,15,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 16:00,2015,4,17,16,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 17:00,2015,4,17,17,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 18:00,2015,4,17,18,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 19:00,2015,4,17,19,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 20:00,2015,4,17,20,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 21:00,2015,4,17,21,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 22:00,2015,4,17,22,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/17/2015 23:00,2015,4,17,23,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 0:00,2015,4,18,0,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 1:00,2015,4,18,1,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 2:00,2015,4,18,2,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 3:00,2015,4,18,3,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 4:00,2015,4,18,4,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 5:00,2015,4,18,5,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 6:00,2015,4,18,6,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 7:00,2015,4,18,7,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 8:00,2015,4,18,8,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 9:00,2015,4,18,9,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 10:00,2015,4,18,10,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 11:00,2015,4,18,11,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 12:00,2015,4,18,12,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 13:00,2015,4,18,13,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 14:00,2015,4,18,14,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 15:00,2015,4,18,15,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 16:00,2015,4,18,16,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 17:00,2015,4,18,17,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 18:00,2015,4,18,18,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 19:00,2015,4,18,19,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 20:00,2015,4,18,20,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 21:00,2015,4,18,21,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 22:00,2015,4,18,22,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/18/2015 23:00,2015,4,18,23,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 0:00,2015,4,19,0,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 1:00,2015,4,19,1,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 2:00,2015,4,19,2,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 3:00,2015,4,19,3,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 4:00,2015,4,19,4,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 5:00,2015,4,19,5,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 6:00,2015,4,19,6,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 7:00,2015,4,19,7,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 8:00,2015,4,19,8,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 9:00,2015,4,19,9,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 10:00,2015,4,19,10,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 11:00,2015,4,19,11,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 12:00,2015,4,19,12,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 13:00,2015,4,19,13,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 14:00,2015,4,19,14,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 15:00,2015,4,19,15,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 16:00,2015,4,19,16,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 17:00,2015,4,19,17,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 18:00,2015,4,19,18,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 19:00,2015,4,19,19,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 20:00,2015,4,19,20,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 21:00,2015,4,19,21,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 22:00,2015,4,19,22,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/19/2015 23:00,2015,4,19,23,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 0:00,2015,4,20,0,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 1:00,2015,4,20,1,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 2:00,2015,4,20,2,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 3:00,2015,4,20,3,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 4:00,2015,4,20,4,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 5:00,2015,4,20,5,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 6:00,2015,4,20,6,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 7:00,2015,4,20,7,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 8:00,2015,4,20,8,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 9:00,2015,4,20,9,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 10:00,2015,4,20,10,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 11:00,2015,4,20,11,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 12:00,2015,4,20,12,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 13:00,2015,4,20,13,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 14:00,2015,4,20,14,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 15:00,2015,4,20,15,7,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 16:00,2015,4,20,16,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 17:00,2015,4,20,17,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 18:00,2015,4,20,18,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 19:00,2015,4,20,19,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 20:00,2015,4,20,20,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 21:00,2015,4,20,21,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 22:00,2015,4,20,22,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/20/2015 23:00,2015,4,20,23,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 0:00,2015,4,21,0,9,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 1:00,2015,4,21,1,8,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 2:00,2015,4,21,2,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 3:00,2015,4,21,3,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 4:00,2015,4,21,4,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 5:00,2015,4,21,5,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 6:00,2015,4,21,6,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 7:00,2015,4,21,7,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 8:00,2015,4,21,8,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 9:00,2015,4,21,9,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 10:00,2015,4,21,10,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 11:00,2015,4,21,11,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 12:00,2015,4,21,12,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 13:00,2015,4,21,13,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 14:00,2015,4,21,14,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 15:00,2015,4,21,15,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 16:00,2015,4,21,16,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 17:00,2015,4,21,17,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 18:00,2015,4,21,18,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 19:00,2015,4,21,19,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 20:00,2015,4,21,20,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 21:00,2015,4,21,21,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 22:00,2015,4,21,22,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/21/2015 23:00,2015,4,21,23,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 0:00,2015,4,22,0,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 1:00,2015,4,22,1,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 2:00,2015,4,22,2,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 3:00,2015,4,22,3,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 4:00,2015,4,22,4,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 5:00,2015,4,22,5,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 6:00,2015,4,22,6,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 7:00,2015,4,22,7,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 8:00,2015,4,22,8,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 9:00,2015,4,22,9,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 10:00,2015,4,22,10,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 11:00,2015,4,22,11,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 12:00,2015,4,22,12,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 13:00,2015,4,22,13,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 14:00,2015,4,22,14,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 15:00,2015,4,22,15,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 16:00,2015,4,22,16,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 17:00,2015,4,22,17,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 18:00,2015,4,22,18,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 19:00,2015,4,22,19,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 20:00,2015,4,22,20,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 21:00,2015,4,22,21,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 22:00,2015,4,22,22,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/22/2015 23:00,2015,4,22,23,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 0:00,2015,4,23,0,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 1:00,2015,4,23,1,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 2:00,2015,4,23,2,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 3:00,2015,4,23,3,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 4:00,2015,4,23,4,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 5:00,2015,4,23,5,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 6:00,2015,4,23,6,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 7:00,2015,4,23,7,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 8:00,2015,4,23,8,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 9:00,2015,4,23,9,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 10:00,2015,4,23,10,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 11:00,2015,4,23,11,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 12:00,2015,4,23,12,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 13:00,2015,4,23,13,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 14:00,2015,4,23,14,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 15:00,2015,4,23,15,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 16:00,2015,4,23,16,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,4/23/2015 17:00,2015,4,23,17,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 18:00,2015,4,23,18,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 19:00,2015,4,23,19,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 20:00,2015,4,23,20,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 21:00,2015,4,23,21,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 22:00,2015,4,23,22,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/23/2015 23:00,2015,4,23,23,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 0:00,2015,4,24,0,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 1:00,2015,4,24,1,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 2:00,2015,4,24,2,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 3:00,2015,4,24,3,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 4:00,2015,4,24,4,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 5:00,2015,4,24,5,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 6:00,2015,4,24,6,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 7:00,2015,4,24,7,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 8:00,2015,4,24,8,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 9:00,2015,4,24,9,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 10:00,2015,4,24,10,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 11:00,2015,4,24,11,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 12:00,2015,4,24,12,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 13:00,2015,4,24,13,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 14:00,2015,4,24,14,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 15:00,2015,4,24,15,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 16:00,2015,4,24,16,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 17:00,2015,4,24,17,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 18:00,2015,4,24,18,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 19:00,2015,4,24,19,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 20:00,2015,4,24,20,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 21:00,2015,4,24,21,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 22:00,2015,4,24,22,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/24/2015 23:00,2015,4,24,23,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 0:00,2015,4,25,0,82,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 1:00,2015,4,25,1,90,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 2:00,2015,4,25,2,98,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 3:00,2015,4,25,3,102,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 4:00,2015,4,25,4,131,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 5:00,2015,4,25,5,138,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 6:00,2015,4,25,6,134,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 7:00,2015,4,25,7,122,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 8:00,2015,4,25,8,96,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 9:00,2015,4,25,9,79,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 10:00,2015,4,25,10,83,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 11:00,2015,4,25,11,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 12:00,2015,4,25,12,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 13:00,2015,4,25,13,93,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 14:00,2015,4,25,14,118,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 15:00,2015,4,25,15,82,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 16:00,2015,4,25,16,136,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 17:00,2015,4,25,17,157,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 18:00,2015,4,25,18,149,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 19:00,2015,4,25,19,151,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 20:00,2015,4,25,20,185,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 21:00,2015,4,25,21,208,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 22:00,2015,4,25,22,181,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,4/25/2015 23:00,2015,4,25,23,140,µg/m³,1 Hr,Valid
